symbol,strategy,timeFrame,signalDate,entryPrice,rsiDaily,rsiWeekly,rsiMonthly,volume,pattern,return5D,return10D,return20D,return40D,maxDrawdown,maxGain,outcome
KFINTECH,WealthCreation,W,2024-03-28,613.65,0.00,63.19,0.00,700645,,0.00,0.00,0.00,0.00,-2.06,9.79,Win
BANKADD,WealthCreation,W,2024-03-28,47.39,0.00,61.67,0.00,581653,,0.00,0.00,0.00,0.00,-14.01,4.01,Win
BANKBEES,WealthCreation,W,2024-03-28,480.39,0.00,61.81,0.00,1132936,,0.00,0.00,0.00,0.00,-0.31,3.87,Loss
LATENTVIEW,WealthCreation,W,2024-03-28,507.75,0.00,65.79,0.00,7087750,,0.00,0.00,0.00,0.00,-7.33,11.69,Loss
CESC,WealthCreation,W,2024-03-28,121.65,0.00,66.03,0.00,10305499,,0.00,0.00,0.00,0.00,0.00,29.59,Win
SANSERA,WealthCreation,W,2024-03-28,1018.35,0.00,60.12,0.00,202033,,0.00,0.00,0.00,0.00,-1.38,7.53,Loss
CYIENT,WealthCreation,W,2024-03-28,1996.35,0.00,60.40,0.00,346848,,0.00,0.00,0.00,0.00,-0.81,1.68,Win
INDNIPPON,WealthCreation,W,2024-03-28,680.65,0.00,62.25,0.00,58402,,0.00,0.00,0.00,0.00,-2.62,9.89,Loss
THOMASCOOK,WealthCreation,W,2024-03-28,166.00,0.00,61.85,0.00,1050734,,0.00,0.00,0.00,0.00,-0.48,37.17,Win
ORIENTHOT,WealthCreation,W,2024-03-28,115.30,0.00,61.43,0.00,946795,,0.00,0.00,0.00,0.00,-1.65,6.50,Win
ASTERDM,WealthCreation,W,2024-03-28,409.30,0.00,63.28,0.00,1380014,,0.00,0.00,0.00,0.00,-1.48,0.50,Loss
VEEDOL,WealthCreation,W,2024-03-28,1397.50,0.00,60.34,0.00,37379,,0.00,0.00,0.00,0.00,0.00,4.54,Win
SASKEN,WealthCreation,W,2024-03-28,1529.60,0.00,63.10,0.00,25262,,0.00,0.00,0.00,0.00,-1.28,10.68,Loss
LICI,WealthCreation,W,2024-03-28,458.08,0.00,63.25,0.00,8382904,,0.00,0.00,0.00,0.00,0.00,10.94,Win
DRREDDY,WealthCreation,W,2024-03-28,1231.58,0.00,60.07,0.00,2586915,,0.00,0.00,0.00,0.00,-0.75,2.02,Loss
MHLXMIRU,WealthCreation,W,2024-03-28,291.15,0.00,61.30,0.00,69145,,0.00,0.00,0.00,0.00,-27.87,29.14,Loss
DCMSRIND,WealthCreation,W,2024-03-28,183.20,0.00,63.05,0.00,277314,,0.00,0.00,0.00,0.00,0.00,28.36,Win
NAVA,WealthCreation,W,2024-03-28,242.83,0.00,63.52,0.00,836394,,0.00,0.00,0.00,0.00,-2.06,8.81,Win
WEIZMANIND,WealthCreation,W,2024-03-28,110.85,0.00,61.07,0.00,24911,,0.00,0.00,0.00,0.00,0.00,28.73,Win
VLSFINANCE,WealthCreation,W,2024-03-28,242.45,0.00,60.19,0.00,96969,,0.00,0.00,0.00,0.00,-1.01,12.64,Win
SHANTIGEAR,WealthCreation,W,2024-03-28,554.05,0.00,60.76,0.00,97259,,0.00,0.00,0.00,0.00,-3.24,12.16,Loss
SCI,WealthCreation,W,2024-03-28,208.80,0.00,62.72,0.00,4851003,,0.00,0.00,0.00,0.00,-1.68,12.07,Win
ACC,WealthCreation,W,2024-03-28,2491.70,0.00,62.21,0.00,326365,,0.00,0.00,0.00,0.00,-1.27,7.02,Loss
SURANASOL,WealthCreation,W,2024-03-28,31.95,0.00,65.28,0.00,438519,,0.00,0.00,0.00,0.00,0.00,46.79,Win
HPL,WealthCreation,W,2024-03-28,316.50,0.00,62.35,0.00,290081,,0.00,0.00,0.00,0.00,-4.17,11.85,Loss
BANKETF,WealthCreation,W,2024-03-28,471.15,0.00,61.71,0.00,15910,,0.00,0.00,0.00,0.00,-1.89,4.00,Loss
AUROPHARMA,WealthCreation,W,2024-03-28,1088.75,0.00,62.88,0.00,2060466,,0.00,0.00,0.00,0.00,-1.79,18.68,Win
RKSWAMY,WealthCreation,W,2024-03-28,274.20,0.00,87.04,0.00,254441,,0.00,0.00,0.00,0.00,-2.26,13.79,Loss
LLOYDSME,WealthCreation,W,2024-03-28,602.00,0.00,61.88,0.00,572010,,0.00,0.00,0.00,0.00,-1.66,24.58,Win
ABSLBANETF,WealthCreation,W,2024-03-28,47.38,0.00,63.60,0.00,628835,,0.00,0.00,0.00,0.00,-3.36,6.27,Win
JKCEMENT,WealthCreation,W,2024-03-28,4076.15,0.00,63.53,0.00,127715,,0.00,0.00,0.00,0.00,0.00,8.20,Win
ASTRAMICRO,WealthCreation,W,2024-03-28,596.45,0.00,61.99,0.00,1916979,,0.00,0.00,0.00,0.00,0.00,22.27,Win
ORICONENT,WealthCreation,W,2024-03-28,36.30,0.00,60.96,0.00,643294,,0.00,0.00,0.00,0.00,0.00,32.64,Win
NYKAA,WealthCreation,W,2024-04-05,168.45,0.00,60.27,0.00,11476355,,0.00,0.00,0.00,0.00,-4.51,11.22,Loss
BHAGCHEM,WealthCreation,W,2024-04-05,169.36,0.00,64.75,0.00,330150,,0.00,0.00,0.00,0.00,-1.73,20.69,Win
JUBLINGREA,WealthCreation,W,2024-04-05,493.55,0.00,64.56,0.00,1006390,,0.00,0.00,0.00,0.00,-2.02,17.86,Win
ANIKINDS,WealthCreation,W,2024-04-05,52.00,0.00,61.35,0.00,88695,,0.00,0.00,0.00,0.00,-5.58,17.12,Loss
HPIL,WealthCreation,W,2024-04-05,152.00,0.00,60.31,0.00,13258,,0.00,0.00,0.00,0.00,-3.95,10.99,Loss
HECPROJECT,WealthCreation,W,2024-04-05,81.50,0.00,62.51,0.00,13171,,0.00,0.00,0.00,0.00,-0.25,26.99,Win
TIRUMALCHM,WealthCreation,W,2024-04-05,256.15,0.00,62.88,0.00,1074478,,0.00,0.00,0.00,0.00,-3.57,13.16,Loss
AARVI,WealthCreation,W,2024-04-05,137.50,0.00,61.91,0.00,28910,,0.00,0.00,0.00,0.00,-3.71,0.87,Loss
REPCOHOME,WealthCreation,W,2024-04-05,441.30,0.00,62.28,0.00,212384,,0.00,0.00,0.00,0.00,-1.88,23.05,Win
MODIRUBBER,WealthCreation,W,2024-04-05,93.00,0.00,67.71,0.00,11823,,0.00,0.00,0.00,0.00,0.00,29.09,Win
ASTEC,WealthCreation,W,2024-04-05,1196.55,0.00,62.41,0.00,112205,,0.00,0.00,0.00,0.00,-5.87,16.66,Loss
HINDPETRO,WealthCreation,W,2024-04-05,307.47,0.00,60.42,0.00,11510322,,0.00,0.00,0.00,0.00,-1.22,2.26,Win
ANTELOPUS,WealthCreation,W,2024-04-05,515.85,0.00,60.42,0.00,310320,,0.00,0.00,0.00,0.00,-1.32,42.48,Win
GPIL,WealthCreation,W,2024-04-05,151.92,0.00,66.57,0.00,2989720,,0.00,0.00,0.00,0.00,-2.24,61.13,Win
PVTBANIETF,WealthCreation,W,2024-04-05,24.11,0.00,63.07,0.00,1610312,,0.00,0.00,0.00,0.00,-2.70,2.94,Loss
GUJENERGY,WealthCreation,W,2024-04-05,548.35,0.00,61.14,0.00,4223466,,0.00,0.00,0.00,0.00,-2.40,6.50,Loss
ELDEHSG,WealthCreation,W,2024-04-05,830.80,0.00,70.10,0.00,10051,,0.00,0.00,0.00,0.00,-3.03,41.43,Win
MAHASTEEL,WealthCreation,W,2024-04-05,109.60,0.00,61.00,0.00,28770,,0.00,0.00,0.00,0.00,-5.06,5.84,Loss
STEL,WealthCreation,W,2024-04-05,310.80,0.00,61.99,0.00,32336,,0.00,0.00,0.00,0.00,0.00,19.69,Win
AFSL,WealthCreation,W,2024-04-05,337.55,0.00,69.43,0.00,657848,,0.00,0.00,0.00,0.00,-0.46,36.69,Win
THEINVEST,WealthCreation,W,2024-04-12,143.65,0.00,60.82,0.00,13050,,0.00,0.00,0.00,0.00,-3.34,11.35,Loss
PARASPETRO,WealthCreation,W,2024-04-12,2.90,0.00,65.94,0.00,162053,,0.00,0.00,0.00,0.00,0.00,34.48,Win
EXICOM,WealthCreation,W,2024-04-12,232.81,0.00,69.81,0.00,6211235,,0.00,0.00,0.00,0.00,-6.53,119.10,Win
ABSLAMC,WealthCreation,W,2024-04-12,495.90,0.00,60.27,0.00,454101,,0.00,0.00,0.00,0.00,-3.19,14.82,Win
AAATECH,WealthCreation,W,2024-04-12,95.30,0.00,74.06,0.00,19667,,0.00,0.00,0.00,0.00,-3.62,54.25,Win
SURYODAY,WealthCreation,W,2024-04-12,189.70,0.00,65.49,0.00,2169483,,0.00,0.00,0.00,0.00,-3.40,14.76,Win
WINDMACHIN,WealthCreation,W,2024-04-12,83.85,0.00,60.41,0.00,387615,,0.00,0.00,0.00,0.00,-9.24,20.57,Loss
SILGO,WealthCreation,W,2024-04-12,30.75,0.00,61.50,0.00,71720,,0.00,0.00,0.00,0.00,-8.26,25.37,Loss
KPRMILL,WealthCreation,W,2024-04-12,825.65,0.00,60.70,0.00,316449,,0.00,0.00,0.00,0.00,-5.23,8.69,Loss
ISGEC,WealthCreation,W,2024-04-12,972.65,0.00,60.22,0.00,799620,,0.00,0.00,0.00,0.00,-3.85,17.21,Win
VSTIND,WealthCreation,W,2024-04-12,336.67,0.00,65.97,0.00,713284,,0.00,0.00,0.00,0.00,-2.36,16.06,Win
TALBROAUTO,WealthCreation,W,2024-04-12,288.40,0.00,64.52,0.00,227882,,0.00,0.00,0.00,0.00,-4.99,21.71,Loss
AKASH,WealthCreation,W,2024-04-12,38.90,0.00,61.02,0.00,47424,,0.00,0.00,0.00,0.00,-15.04,0.00,Loss
GENUSPOWER,WealthCreation,W,2024-04-12,271.50,0.00,64.14,0.00,946586,,0.00,0.00,0.00,0.00,-4.99,16.94,Loss
PTC,WealthCreation,W,2024-04-12,199.70,0.00,63.82,0.00,2339834,,0.00,0.00,0.00,0.00,-3.08,20.03,Win
USHAMART,WealthCreation,W,2024-04-12,343.95,0.00,60.83,0.00,2764283,,0.00,0.00,0.00,0.00,-5.38,14.70,Loss
DMCC,WealthCreation,W,2024-04-12,333.00,0.00,63.59,0.00,64115,,0.00,0.00,0.00,0.00,-4.64,14.11,Loss
SURANASOL,WealthCreation,W,2024-04-12,42.15,0.00,61.08,0.00,715259,,0.00,0.00,0.00,0.00,-12.81,8.78,Loss
CONCOR,WealthCreation,W,2024-04-19,741.48,0.00,69.94,0.00,2355230,,0.00,0.00,0.00,0.00,-4.98,27.31,Win
NIFTYADD,WealthCreation,W,2024-04-19,226.86,0.00,62.92,0.00,33774,,0.00,0.00,0.00,0.00,-1.01,5.95,Loss
NBCC,WealthCreation,W,2024-04-19,82.73,0.00,61.33,0.00,27743692,,0.00,0.00,0.00,0.00,-1.64,25.71,Win
CARERATING,WealthCreation,W,2024-04-19,1079.95,0.00,63.17,0.00,45169,,0.00,0.00,0.00,0.00,-0.81,5.19,Win
TVSHLTD,WealthCreation,W,2024-04-19,8230.50,0.00,61.54,0.00,9474,,0.00,0.00,0.00,0.00,0.00,3.09,Win
NSLNISP,WealthCreation,W,2024-04-19,62.55,0.00,62.65,0.00,30283457,,0.00,0.00,0.00,0.00,-2.48,10.23,Loss
HINDOILEXP,WealthCreation,W,2024-04-19,202.45,0.00,61.56,0.00,5685644,,0.00,0.00,0.00,0.00,-7.63,9.51,Loss
FIEMIND,WealthCreation,W,2024-04-19,1134.45,0.00,61.32,0.00,63199,,0.00,0.00,0.00,0.00,-0.50,7.96,Loss
DIVISLAB,WealthCreation,W,2024-04-19,3671.70,0.00,61.49,0.00,746223,,0.00,0.00,0.00,0.00,0.00,71.19,Win
SUBROS,WealthCreation,W,2024-04-19,581.85,0.00,63.28,0.00,243044,,0.00,0.00,0.00,0.00,-3.55,13.26,Loss
RANEHOLDIN,WealthCreation,W,2024-04-19,1221.05,0.00,64.47,0.00,23374,,0.00,0.00,0.00,0.00,0.00,22.76,Win
PIDILITIND,WealthCreation,W,2024-04-19,1415.35,0.00,64.02,0.00,1337600,,0.00,0.00,0.00,0.00,-1.90,10.15,Loss
SURAJEST,WealthCreation,W,2024-04-19,366.15,0.00,61.49,0.00,488859,,0.00,0.00,0.00,0.00,-14.45,21.23,Loss
RPPINFRA,WealthCreation,W,2024-04-19,118.65,0.00,60.60,0.00,88804,,0.00,0.00,0.00,0.00,-2.95,3.67,Loss
MONIFTY500,WealthCreation,W,2024-04-19,20.48,0.00,65.44,0.00,305997,,0.00,0.00,0.00,0.00,0.00,4.79,Win
MHRIL,WealthCreation,W,2024-04-19,399.70,0.00,60.85,0.00,163878,,0.00,0.00,0.00,0.00,0.00,12.83,Win
HDFCMID150,WealthCreation,W,2024-04-19,18.25,0.00,60.74,0.00,246335,,0.00,0.00,0.00,0.00,-0.77,23.23,Win
WANBURY,WealthCreation,W,2024-04-19,152.00,0.00,61.85,0.00,189362,,0.00,0.00,0.00,0.00,-3.62,7.30,Loss
FLUOROCHEM,WealthCreation,W,2024-04-19,3598.15,0.00,60.48,0.00,227600,,0.00,0.00,0.00,0.00,-8.70,4.89,Loss
NV20,WealthCreation,W,2024-04-19,13.59,0.00,64.23,0.00,590740,,0.00,0.00,0.00,0.00,-0.37,1.10,Win
BIOCON,WealthCreation,W,2024-04-19,261.65,0.00,62.90,0.00,5479033,,0.00,0.00,0.00,0.00,0.00,26.50,Win
SPLPETRO,WealthCreation,W,2024-04-19,640.75,0.00,61.99,0.00,61860,,0.00,0.00,0.00,0.00,-2.07,13.93,Win
SEAMECLTD,WealthCreation,W,2024-04-19,1050.15,0.00,61.36,0.00,66294,,0.00,0.00,0.00,0.00,0.00,3.79,Win
POLYMED,WealthCreation,W,2024-04-19,1563.30,0.00,61.26,0.00,90250,,0.00,0.00,0.00,0.00,-4.78,2.77,Loss
GMRAIRPORT,WealthCreation,W,2024-04-19,80.65,0.00,64.95,0.00,17239317,,0.00,0.00,0.00,0.00,-0.12,1.36,Win
HARSHA,WealthCreation,W,2024-04-19,416.80,0.00,62.06,0.00,151905,,0.00,0.00,0.00,0.00,-2.88,9.57,Loss
SWARAJENG,WealthCreation,W,2024-04-19,2435.35,0.00,60.17,0.00,28643,,0.00,0.00,0.00,0.00,-6.38,4.46,Loss
INDBANK,WealthCreation,W,2024-04-19,47.30,0.00,63.07,0.00,254038,,0.00,0.00,0.00,0.00,-0.63,17.97,Win
MMP,WealthCreation,W,2024-04-19,270.75,0.00,62.62,0.00,169219,,0.00,0.00,0.00,0.00,-1.39,14.42,Loss
HSCL,WealthCreation,W,2024-04-19,333.55,0.00,65.28,0.00,1453688,,0.00,0.00,0.00,0.00,-1.66,15.42,Win
GESHIP,WealthCreation,W,2024-04-19,1008.90,0.00,66.81,0.00,415609,,0.00,0.00,0.00,0.00,-1.18,11.90,Loss
HDFCNIF100,WealthCreation,W,2024-04-19,23.11,0.00,62.64,0.00,109512,,0.00,0.00,0.00,0.00,-1.08,4.93,Loss
DODLA,WealthCreation,W,2024-04-19,903.35,0.00,62.18,0.00,76268,,0.00,0.00,0.00,0.00,-0.37,13.47,Win
ADANIGREEN,WealthCreation,W,2024-04-19,1770.05,0.00,61.92,0.00,665956,,0.00,0.00,0.00,0.00,0.00,2.52,Win
BIGBLOC,WealthCreation,W,2024-04-19,107.93,0.00,66.72,0.00,658684,,0.00,0.00,0.00,0.00,0.00,31.75,Win
UTKARSHBNK,WealthCreation,W,2024-04-19,46.65,0.00,60.61,0.00,13121678,,0.00,0.00,0.00,0.00,-4.46,12.28,Loss
HUBTOWN,WealthCreation,W,2024-04-19,127.25,0.00,61.61,0.00,394620,,0.00,0.00,0.00,0.00,-0.12,19.06,Win
MANOMAY,WealthCreation,W,2024-04-19,188.40,0.00,62.10,0.00,17363,,0.00,0.00,0.00,0.00,-4.99,19.98,Loss
UNIONBANK,WealthCreation,W,2024-04-19,140.70,0.00,61.10,0.00,16570593,,0.00,0.00,0.00,0.00,0.00,11.58,Win
VESUVIUS,WealthCreation,W,2024-04-19,359.30,0.00,71.32,0.00,1120640,,0.00,0.00,0.00,0.00,0.00,59.85,Win
SENSEXETF,WealthCreation,W,2024-04-19,73.27,0.00,60.15,0.00,9548,,0.00,0.00,0.00,0.00,-0.15,9.08,Win
TITAGARH,WealthCreation,W,2024-04-19,972.35,0.00,60.55,0.00,1258833,,0.00,0.00,0.00,0.00,0.00,63.96,Win
UNITDSPR,WealthCreation,W,2024-04-19,1123.10,0.00,63.85,0.00,1068784,,0.00,0.00,0.00,0.00,-0.28,10.93,Win
STEL,WealthCreation,W,2024-04-19,309.85,0.00,60.07,0.00,30582,,0.00,0.00,0.00,0.00,0.00,16.49,Win
CELLO,WealthCreation,W,2024-04-19,852.85,0.00,65.65,0.00,219980,,0.00,0.00,0.00,0.00,0.00,13.01,Win
BIRLAMONEY,WealthCreation,W,2024-04-19,117.10,0.00,64.69,0.00,281504,,0.00,0.00,0.00,0.00,0.00,20.24,Win
AARTIPHARM,WealthCreation,W,2024-04-19,498.80,0.00,60.79,0.00,252538,,0.00,0.00,0.00,0.00,-2.20,32.88,Win
JSWSTEEL,WealthCreation,W,2024-04-19,864.80,0.00,63.07,0.00,3157898,,0.00,0.00,0.00,0.00,-3.90,5.69,Loss
SUPREMEIND,WealthCreation,W,2024-04-26,4338.45,0.00,67.19,0.00,584275,,0.00,0.00,0.00,0.00,0.00,48.90,Win
ORIENTPPR,WealthCreation,W,2024-04-26,49.95,0.00,64.05,0.00,2299246,,0.00,0.00,0.00,0.00,-5.51,16.92,Loss
ASHOKLEY,WealthCreation,W,2024-04-26,92.50,0.00,68.78,0.00,96101794,,0.00,0.00,0.00,0.00,-0.08,43.06,Win
PGEL,WealthCreation,W,2024-04-26,195.84,0.00,61.96,0.00,1423350,,0.00,0.00,0.00,0.00,-0.17,254.37,Win
BECTORFOOD,WealthCreation,W,2024-04-26,246.78,0.00,62.19,0.00,4088255,,0.00,0.00,0.00,0.00,-3.66,26.91,Win
GMDCLTD,WealthCreation,W,2024-04-26,434.80,0.00,61.43,0.00,8536611,,0.00,0.00,0.00,0.00,-9.50,4.17,Loss
ASHIMASYN,WealthCreation,W,2024-04-26,22.15,0.00,60.09,0.00,988488,,0.00,0.00,0.00,0.00,-14.22,6.55,Loss
BAJAJCON,WealthCreation,W,2024-04-26,230.10,0.00,64.04,0.00,746523,,0.00,0.00,0.00,0.00,0.00,17.77,Win
20MICRONS,WealthCreation,W,2024-04-26,162.85,0.00,60.88,0.00,211163,,0.00,0.00,0.00,0.00,-3.13,19.74,Win
SURYAROSNI,WealthCreation,W,2024-04-26,304.13,0.00,60.31,0.00,1079062,,0.00,0.00,0.00,0.00,-5.86,14.08,Loss
SILVERTUC,WealthCreation,W,2024-04-26,68.66,0.00,64.67,0.00,301160,,0.00,0.00,0.00,0.00,-1.53,20.45,Win
ZENSARTECH,WealthCreation,W,2024-04-26,620.75,0.00,61.72,0.00,14962926,,0.00,0.00,0.00,0.00,-7.40,6.75,Loss
DGCONTENT,WealthCreation,W,2024-04-26,23.25,0.00,63.42,0.00,108421,,0.00,0.00,0.00,0.00,-4.82,76.43,Win
COMPUSOFT,WealthCreation,W,2024-04-26,33.95,0.00,60.34,0.00,636969,,0.00,0.00,0.00,0.00,-17.53,12.52,Loss
NEOGEN,WealthCreation,W,2024-04-26,1507.50,0.00,60.03,0.00,85126,,0.00,0.00,0.00,0.00,-8.59,15.76,Win
COROMANDEL,WealthCreation,W,2024-04-26,1184.50,0.00,61.23,0.00,2181682,,0.00,0.00,0.00,0.00,-1.22,51.03,Win
SETFNIFBK,WealthCreation,W,2024-04-26,486.61,0.00,62.59,0.00,263942,,0.00,0.00,0.00,0.00,-1.36,5.48,Loss
HNGSNGBEES,WealthCreation,W,2024-04-26,267.14,0.00,66.71,0.00,202615,,0.00,0.00,0.00,0.00,-23.26,26.55,Win
DRREDDY,WealthCreation,W,2024-04-26,1250.42,0.00,62.11,0.00,2063090,,0.00,0.00,0.00,0.00,-4.79,2.68,Loss
EMIL,WealthCreation,W,2024-04-26,207.85,0.00,63.60,0.00,484900,,0.00,0.00,0.00,0.00,-1.83,12.48,Win
SCHAEFFLER,WealthCreation,W,2024-04-26,3337.00,0.00,69.89,0.00,274785,,0.00,0.00,0.00,0.00,0.00,48.37,Win
KECL,WealthCreation,W,2024-04-26,130.60,0.00,62.62,0.00,3385693,,0.00,0.00,0.00,0.00,-2.68,95.09,Win
JYOTISTRUC,WealthCreation,W,2024-04-26,21.63,0.00,61.74,0.00,3781396,,0.00,0.00,0.00,0.00,-0.42,21.13,Loss
PFC,WealthCreation,W,2024-04-26,406.15,0.00,70.65,0.00,10419494,,0.00,0.00,0.00,0.00,-0.79,37.63,Win
CTE,WealthCreation,W,2024-04-26,97.15,0.00,60.45,0.00,75764,,0.00,0.00,0.00,0.00,-4.12,11.17,Loss
ABSLBANETF,WealthCreation,W,2024-04-26,48.43,0.00,63.51,0.00,2045509,,0.00,0.00,0.00,0.00,-1.30,5.72,Loss
FEDERALBNK,WealthCreation,W,2024-04-26,157.10,0.00,63.13,0.00,15126683,,0.00,0.00,0.00,0.00,-5.79,8.40,Loss
ENDURANCE,WealthCreation,W,2024-05-03,1944.70,0.00,64.23,0.00,113412,,0.00,0.00,0.00,0.00,-3.07,57.42,Win
CARTRADE,WealthCreation,W,2024-05-03,749.95,0.00,69.45,0.00,529253,,0.00,0.00,0.00,0.00,-2.13,29.82,Win
MAHKTECH,WealthCreation,W,2024-05-03,13.54,0.00,63.04,0.00,4785076,,0.00,0.00,0.00,0.00,-1.40,10.78,Win
WILLAMAGOR,WealthCreation,W,2024-05-03,37.15,0.00,62.18,0.00,120526,,0.00,0.00,0.00,0.00,-1.75,19.92,Loss
AJOONI,WealthCreation,W,2024-05-03,5.71,0.00,68.32,0.00,1155373,,0.00,0.00,0.00,0.00,-2.98,20.84,Win
RTNPOWER,WealthCreation,W,2024-05-03,9.50,0.00,65.53,0.00,92874238,,0.00,0.00,0.00,0.00,-1.58,122.11,Win
EMAMILTD,WealthCreation,W,2024-05-03,495.45,0.00,61.36,0.00,1041482,,0.00,0.00,0.00,0.00,-0.67,73.58,Win
IVC,WealthCreation,W,2024-05-03,11.20,0.00,60.07,0.00,1638098,,0.00,0.00,0.00,0.00,-9.37,8.48,Loss
BLUEDART,WealthCreation,W,2024-05-03,6821.50,0.00,60.04,0.00,360224,,0.00,0.00,0.00,0.00,-2.05,31.64,Win
DHRUV,WealthCreation,W,2024-05-10,103.20,0.00,66.16,0.00,27571,,0.00,0.00,0.00,0.00,0.00,21.46,Win
HONDAPOWER,WealthCreation,W,2024-05-10,2399.70,0.00,64.35,0.00,6568,,0.00,0.00,0.00,0.00,-2.46,1.38,Loss
APLAPOLLO,WealthCreation,W,2024-05-10,1535.45,0.00,60.22,0.00,424940,,0.00,0.00,0.00,0.00,-6.28,12.60,Loss
VTL,WealthCreation,W,2024-05-10,436.85,0.00,62.24,0.00,283388,,0.00,0.00,0.00,0.00,-2.70,6.90,Win
NIFTYADD,WealthCreation,W,2024-05-10,227.14,0.00,61.95,0.00,27328,,0.00,0.00,0.00,0.00,-1.47,2.14,Loss
CHOLAFIN,WealthCreation,W,2024-05-10,1272.65,0.00,60.29,0.00,2686766,,0.00,0.00,0.00,0.00,-5.27,2.83,Loss
NESCO,WealthCreation,W,2024-05-10,842.95,0.00,60.82,0.00,149795,,0.00,0.00,0.00,0.00,-2.48,0.42,Loss
ELECON,WealthCreation,W,2024-05-10,498.23,0.00,60.94,0.00,1894588,,0.00,0.00,0.00,0.00,-3.50,1.68,Win
GRINFRA,WealthCreation,W,2024-05-10,1330.50,0.00,69.47,0.00,443551,,0.00,0.00,0.00,0.00,-2.06,39.80,Win
PIDILITIND,WealthCreation,W,2024-05-10,1459.98,0.00,63.79,0.00,1110296,,0.00,0.00,0.00,0.00,-0.58,11.07,Win
IRB,WealthCreation,W,2024-05-10,31.33,0.00,65.14,0.00,72216106,,0.00,0.00,0.00,0.00,-3.13,22.18,Win
HDFCNIFTY,WealthCreation,W,2024-05-10,242.32,0.00,64.12,0.00,183998,,0.00,0.00,0.00,0.00,-1.08,1.11,Win
LODHA,WealthCreation,W,2024-05-10,1125.30,0.00,60.26,0.00,1673210,,0.00,0.00,0.00,0.00,-3.31,2.58,Win
SOMICONVEY,WealthCreation,W,2024-05-10,122.10,0.00,60.70,0.00,13208,,0.00,0.00,0.00,0.00,-5.00,3.15,Loss
SENSEXADD,WealthCreation,W,2024-05-10,73.30,0.00,63.58,0.00,19522,,0.00,0.00,0.00,0.00,-1.21,2.03,Loss
ARTEMISMED,WealthCreation,W,2024-05-10,178.70,0.00,61.14,0.00,482342,,0.00,0.00,0.00,0.00,-0.87,9.12,Win
IIFLCAPS,WealthCreation,W,2024-05-10,142.10,0.00,66.29,0.00,1426931,,0.00,0.00,0.00,0.00,-2.18,68.82,Win
KARURVYSYA,WealthCreation,W,2024-05-10,158.67,0.00,63.49,0.00,3820618,,0.00,0.00,0.00,0.00,-5.46,2.41,Loss
HDFCSML250,WealthCreation,W,2024-05-10,151.86,0.00,65.97,0.00,430644,,0.00,0.00,0.00,0.00,-2.26,1.38,Loss
GESHIP,WealthCreation,W,2024-05-10,992.00,0.00,60.51,0.00,1527894,,0.00,0.00,0.00,0.00,-3.02,3.71,Win
ADANIGREEN,WealthCreation,W,2024-05-10,1714.75,0.00,60.94,0.00,2252527,,0.00,0.00,0.00,0.00,-3.19,1.18,Win
MINDACORP,WealthCreation,W,2024-05-10,414.30,0.00,63.21,0.00,883113,,0.00,0.00,0.00,0.00,-4.06,7.39,Loss
MAGADSUGAR,WealthCreation,W,2024-05-10,670.40,0.00,61.68,0.00,29739,,0.00,0.00,0.00,0.00,-8.19,8.74,Loss
IDFNIFTYET,WealthCreation,W,2024-05-10,237.75,0.00,60.30,0.00,1822,,0.00,0.00,0.00,0.00,-1.19,1.74,Win
NIFTY1,WealthCreation,W,2024-05-10,237.98,0.00,62.93,0.00,502186,,0.00,0.00,0.00,0.00,-0.85,0.55,Win
JSWENERGY,WealthCreation,W,2024-05-10,570.25,0.00,62.61,0.00,10273764,,0.00,0.00,0.00,0.00,-7.41,16.41,Loss
SCPL,WealthCreation,W,2024-05-10,426.65,0.00,61.98,0.00,32721,,0.00,0.00,0.00,0.00,0.00,48.72,Win
SALZERELEC,WealthCreation,W,2024-05-10,711.20,0.00,64.26,0.00,129326,,0.00,0.00,0.00,0.00,-1.43,2.88,Win
TAINWALCHM,WealthCreation,W,2024-05-10,146.85,0.00,71.41,0.00,91687,,0.00,0.00,0.00,0.00,-4.63,59.84,Win
SENSEXETF,WealthCreation,W,2024-05-10,73.67,0.00,60.77,0.00,21832,,0.00,0.00,0.00,0.00,-2.27,0.42,Loss
INDIANB,WealthCreation,W,2024-05-10,514.30,0.00,60.32,0.00,2728015,,0.00,0.00,0.00,0.00,-2.70,0.57,Loss
TEAMLEASE,WealthCreation,W,2024-05-10,3236.95,0.00,63.15,0.00,70979,,0.00,0.00,0.00,0.00,-2.61,14.31,Loss
WELCORP,WealthCreation,W,2024-05-10,555.15,0.00,62.11,0.00,1127044,,0.00,0.00,0.00,0.00,-1.83,13.83,Loss
HDFCVALUE,WealthCreation,W,2024-05-10,125.74,0.00,60.96,0.00,29210,,0.00,0.00,0.00,0.00,-2.42,23.83,Win
NIFTYIETF,WealthCreation,W,2024-05-10,243.48,0.00,63.68,0.00,956169,,0.00,0.00,0.00,0.00,-1.12,3.01,Win
SAMPANN,WealthCreation,W,2024-05-10,23.50,0.00,60.60,0.00,41257,,0.00,0.00,0.00,0.00,-7.02,79.87,Win
QNIFTY,WealthCreation,W,2024-05-10,236.48,0.00,62.75,0.00,22740,,0.00,0.00,0.00,0.00,-0.96,0.22,Win
